% Model,beam.mph
% Version,COMSOL 6.1.0.282
% Date,"Mar 20 2023, 10:13"
% Table,Evaluation Group 1 - 
% freq (Hz),"Displacement magnitude (cm), Point: 6"
2314,9.089726726806514E-4
2315,9.056946335177696E-4
2316,9.024182060916304E-4
2317,8.991433595358859E-4
2318,8.958700629995428E-4
2319,8.92598285550144E-4
2320,8.89327996211899E-4
2321,8.8605916392157E-4
2322,8.827917575824843E-4
2323,8.795257460434009E-4
2324,8.762610980787007E-4
2325,8.729977824265555E-4
2326,8.69735767741239E-4
2327,8.664750226365351E-4
2328,8.632155156586392E-4
2329,8.599572153062267E-4
2330,8.567000899895985E-4
2331,8.534441080830278E-4
2332,8.501892378716569E-4
2333,8.469354475885229E-4
2334,8.436827053971677E-4
2335,8.404309793618133E-4
2336,8.371802374944696E-4
2337,8.339304477076982E-4
2338,8.306815778439123E-4
2339,8.274335956129134E-4
2340,8.241864686776381E-4
2341,8.209401645043063E-4
2342,8.176946504977497E-4
2343,8.144498938926405E-4
2344,8.112058617297424E-4
2345,8.079625208477813E-4
2346,8.0471983787106E-4
2347,8.014777790895289E-4
2348,7.982363104211894E-4
2349,7.949953973071849E-4
2350,7.917550045606901E-4
2351,7.885150960964344E-4
2352,7.852756346542173E-4
2353,7.820365812741567E-4
2354,7.787978944098154E-4
2355,7.755595285936134E-4
2356,7.723214319707878E-4
2357,7.690835417337066E-4
2358,7.658457750107822E-4
2359,7.626080085292481E-4
2360,7.593700277001809E-4
2361,7.561313724591457E-4
2362,7.528907189456867E-4
2363,7.496418797287903E-4
2364,7.465876127440724E-4
2365,7.432161464852944E-4
2366,7.399696516757563E-4
2367,7.367297187643554E-4
2368,7.334915198258221E-4
2369,7.302539662490935E-4
2370,7.270166590079294E-4
2371,7.237794043020988E-4
2372,7.205420870286588E-4
2373,7.173046275570576E-4
2374,7.140669641494702E-4
2375,7.108290448191277E-4
2376,7.07590823311287E-4
2377,7.04352256866666E-4
2378,7.011133049605549E-4
2379,6.978739284963472E-4
2380,6.946340893985087E-4
2381,6.913937502304244E-4
2382,6.88152873996119E-4
2383,6.849114240708059E-4
2384,6.816693639876001E-4
2385,6.78426657438097E-4
2386,6.751832682049409E-4
2387,6.719391600922808E-4
2388,6.68694296976244E-4
2389,6.65448642675779E-4
2390,6.622021609931944E-4
2391,6.589548157188269E-4
2392,6.557065705830158E-4
2393,6.52457389266765E-4
2394,6.492072353445374E-4
2395,6.459560723787651E-4
2396,6.427038638243001E-4
2397,6.394505730642915E-4
2398,6.361961634004546E-4
2399,6.32940598063173E-4
2400,6.296838401524299E-4
2401,6.264258527146173E-4
2402,6.231665987046713E-4
2403,6.199060409792744E-4
2404,6.166441422790725E-4
2405,6.133808652881666E-4
2406,6.101161725643158E-4
2407,6.068500265811996E-4
2408,6.035823897048812E-4
2409,6.003132242209179E-4
2410,5.970424923095143E-4
2411,5.93770156042892E-4
2412,5.904961773921374E-4
2413,5.872205182635926E-4
2414,5.839431404232776E-4
2415,5.806640055577006E-4
2416,5.773830752682028E-4
2417,5.741003110307035E-4
2418,5.708156742576227E-4
2419,5.6752912623663E-4
2420,5.642406281794786E-4
2421,5.609501411924863E-4
2422,5.576576262941853E-4
2423,5.543630444220285E-4
2424,5.51066356394335E-4
2425,5.477675229716197E-4
2426,5.444665048258251E-4
2427,5.411632625206133E-4
2428,5.378577565497443E-4
2429,5.34549947343008E-4
2430,5.312397952134031E-4
2431,5.279272604504307E-4
2432,5.246123032144825E-4
2433,5.212948836303843E-4
2434,5.179749617667621E-4
2435,5.146524976017304E-4
2436,5.113274510654421E-4
2437,5.079997820367596E-4
2438,5.046694503368771E-4
2439,5.013364157519641E-4
2440,4.98000638017985E-4
2441,4.946620768391832E-4
2442,4.913206918900542E-4
2443,4.879764428164976E-4
2444,4.846292892486948E-4
2445,4.8127919081153827E-4
2446,4.7792610713446064E-4
2447,4.745699978284313E-4
2448,4.712108225217955E-4
2449,4.678485408938243E-4
2450,4.6448311260798437E-4
2451,4.611144974309443E-4
2452,4.577426551043523E-4
2453,4.5436754549458625E-4
2454,4.5098912852109167E-4
2455,4.4760736418299625E-4
2456,4.442222125979284E-4
2457,4.4083363398317896E-4
2458,4.374415886940952E-4
2459,4.340460372299239E-4
2460,4.3064694025661743E-4
2461,4.272442586347132E-4
2462,4.2383795339640624E-4
2463,4.204279858269619E-4
2464,4.170143174299843E-4
2465,4.135969100064681E-4
2466,4.1017572562747785E-4
2467,4.0675072667999097E-4
2468,4.03321875926366E-4
2469,3.998891364798348E-4
2470,3.96452471856553E-4
2471,3.9301184603757503E-4
2472,3.895672234901325E-4
2473,3.8611856916360206E-4
2474,3.8266584857954997E-4
2475,3.79209027878275E-4
2476,3.7574807382608264E-4
2477,3.7228295388092454E-4
2478,3.6881363629388754E-4
2479,3.653400900620277E-4
2480,3.6186228508790897E-4
2481,3.5838019219957895E-4
2482,3.5489378320768843E-4
2483,3.514030309884995E-4
2484,3.479079096152591E-4
2485,3.4440839433312343E-4
2486,3.4090446174706165E-4
2487,3.3739608988181445E-4
2488,3.3388325827292463E-4
2489,3.3036594806173366E-4
2490,3.2684414220706987E-4
2491,3.2331782547623424E-4
2492,3.1978698467736945E-4
2493,3.1625160879677827E-4
2494,3.12711689101802E-4
2495,3.09167219379928E-4
2496,3.0561819604931617E-4
2497,3.020646184305565E-4
2498,2.985064888910356E-4
2499,2.949438131323952E-4
2500,2.913766003911477E-4
2501,2.878048637280886E-4
2502,2.8422862031771476E-4
2503,2.80647891749414E-4
2504,2.770627043761849E-4
2505,2.7347308969735554E-4
2506,2.6987908470928044E-4
2507,2.662807323820455E-4
2508,2.6267808214846915E-4
2509,2.5907119033859394E-4
2510,2.5546012083196444E-4
2511,2.518449456064404E-4
2512,2.4822574543976783E-4
2513,2.4460261059824234E-4
2514,2.4097564173005616E-4
2515,2.3734495054328174E-4
2516,2.3371066103650557E-4
2517,2.3007291033676862E-4
2518,2.2643184994050044E-4
2519,2.227876470271235E-4
2520,2.191404857524752E-4
2521,2.154905689523388E-4
2522,2.118381197525297E-4
2523,2.0818338350661467E-4
2524,2.045266299312786E-4
2525,2.0086815541121744E-4
2526,1.9720828564411715E-4
2527,1.935473785081424E-4
2528,1.8988582732251352E-4
2529,1.8622406448287704E-4
2530,1.8256256544972558E-4
2531,1.78901853344955E-4
2532,1.752425040655939E-4
2533,1.7158515189347016E-4
2534,1.6793049607413704E-4
2535,1.6427930802636708E-4
2536,1.6063243956413703E-4
2537,1.5699083218672255E-4
2538,1.5335552765529891E-4
2539,1.4972767991440765E-4
2540,1.4610856874549768E-4
2541,1.4249961506177674E-4
2542,1.3890239888044557E-4
2543,1.3531867904211854E-4
2544,1.3175041644659016E-4
2545,1.2819980015839872E-4
2546,1.246692774730296E-4
2547,1.211615880565574E-4
2548,1.1767980311762494E-4
2549,1.1422736996616631E-4
2550,1.1080816274297754E-4
2551,1.074265400157244E-4
2552,1.0408740963256426E-4
2553,1.007963016532832E-4
2554,9.755944935720228E-5
2555,9.438387816725745E-5
2556,9.127750185555614E-5
2557,8.824922376772846E-5
2558,8.530904011001066E-5
2559,8.246813972727043E-5
2560,7.973899212042432E-5
2561,7.713541224474381E-5
2562,7.46725860896584E-5
2563,7.23670371044405E-5
2564,7.023650907972198E-5
2565,6.829973958749229E-5
2566,6.657609928139668E-5
2567,6.508508037678996E-5
2568,6.384563314223463E-5
2569,6.287537357244426E-5
2570,6.2189715539116E-5
2571,6.18010108689387E-5
2572,6.171780119035037E-5
2573,6.194428649142405E-5
2574,6.248009172796959E-5
2575,6.332036769651712E-5
2576,6.44562070362968E-5
2577,6.587530683355492E-5
2578,6.756277880263114E-5
2579,6.950200211914525E-5
2580,7.167542928519208E-5
2581,7.40652827906919E-5
2582,7.665411082515121E-5
2583,7.942519580619655E-5
2584,8.23628274155088E-5
2585,8.545246165132022E-5
2586,8.868079060991277E-5
2587,9.203574689766787E-5
2588,9.550646332463594E-5
2589,9.908320437452742E-5
2590,1.0275728238365787E-4
2591,1.0652096778781121E-4
2592,1.103674019404224E-4
2593,1.1429052322501795E-4
2594,1.182850392560185E-4
2595,1.2234661892798955E-4
2596,1.2647400239899348E-4
2597,1.3075326914659116E-4
2598,1.3494817775358453E-4
2599,1.3918566522557184E-4
2600,1.4351740080861792E-4
2601,1.4790022607357172E-4
2602,1.5232906685234886E-4
2603,1.5680141552888927E-4
2604,1.6131540180479813E-4
2605,1.6586946055368752E-4
2606,1.7046223344147825E-4
2607,1.7509252573661956E-4
2608,1.7975928087479937E-4
2609,1.8446156257474926E-4
2610,1.891985407978362E-4
2611,1.9396948020807204E-4
2612,1.9877373028200397E-4
2613,2.0361071678822105E-4
2614,2.0847993440283575E-4
2615,2.1338094010326335E-4
2616,2.1831334746665124E-4
2617,2.2327682153179852E-4
2618,2.282710742665617E-4
2619,2.3329586055330161E-4
2620,2.3835097454253057E-4
2621,2.4343624653338792E-4
2622,2.4855154002431364E-4
2623,2.5369674915195003E-4
2624,2.5887179644735423E-4
2625,2.640766306554647E-4
2626,2.693112249961746E-4
2627,2.745755753998234E-4
2628,2.7986969901880483E-4
2629,2.85193632880013E-4
2630,2.905474326576724E-4
2631,2.959311715056536E-4
2632,3.013449391962774E-4
2633,3.067888409859978E-4
2634,3.122629970574173E-4
2635,3.1776754155281154E-4
2636,3.2330262199313097E-4
2637,3.288683987219035E-4
2638,3.344650442709108E-4
2639,3.4009274288953673E-4
2640,3.4575169010567393E-4
2641,3.514420922813395E-4
2642,3.5716416628648733E-4
2643,3.629181391706852E-4
2644,3.687042478428438E-4
2645,3.7452273879371416E-4
2646,3.803738678419188E-4
2647,3.862579000104036E-4
2648,3.9217510925099576E-4
2649,3.9812577826949343E-4
2650,4.0411019844635647E-4
2651,4.101286696432195E-4
2652,4.1618150011467315E-4
2653,4.2226900645538925E-4
2654,4.2839151341552014E-4
2655,4.345493539446894E-4
2656,4.4074286904583344E-4
2657,4.4697240783153646E-4
2658,4.5323832741760075E-4
2659,4.595409929144557E-4
2660,4.658807774628115E-4
2661,4.7225806218798217E-4
2662,4.7867323623992984E-4
2663,4.8512669682471924E-4
2664,4.916188492075515E-4
2665,4.981501067344515E-4
2666,5.047208909303752E-4
2667,5.113316315115429E-4
2668,5.179827664525574E-4
2669,5.246747420842593E-4
2670,5.314080131377852E-4
2671,5.38183042801458E-4
2672,5.450003028759865E-4
2673,5.518602738206502E-4
2674,5.587634448539479E-4
2675,5.657103140827989E-4
2676,5.72701388638119E-4
2677,5.797371846887824E-4
2678,5.86818227688409E-4
2679,5.939450524571927E-4
2680,6.011182033011747E-4
2681,6.083382341597044E-4
2682,6.156057088165984E-4
2683,6.229212009698737E-4
2684,6.302852944494751E-4
2685,6.376985833433004E-4
2686,6.451616721934457E-4
2687,6.526751761706407E-4
2688,6.60239721265383E-4
2689,6.678559445395799E-4
2690,6.755244941741614E-4
2691,6.832460297807624E-4
2692,6.910212226322849E-4
2693,6.988507557991424E-4
2694,7.06735324444522E-4
2695,7.14675636057916E-4
2696,7.226724105806387E-4
2697,7.307263808236996E-4
2698,7.388382925638945E-4
2699,7.47008904936785E-4
2700,7.552389906041322E-4
2701,7.635293360917551E-4
2702,7.718807420031244E-4
2703,7.802940234537027E-4
2704,7.88770010193661E-4
2705,7.973095470709488E-4
2706,8.059134942327861E-4
2707,8.145827275062777E-4
2708,8.233181387689162E-4
2709,8.321206362770901E-4
2710,8.409911449407782E-4
2711,8.499306068362267E-4
2712,8.589399814820227E-4
2713,8.680202462327062E-4
2714,8.771723966988958E-4
2715,8.863974472299771E-4
2716,8.956964312381438E-4
2717,9.050704016113452E-4
2718,9.14520431322315E-4
2719,9.240476137163137E-4
2720,9.33653063054053E-4
2721,9.433379151150719E-4
2722,9.531033274674141E-4
2723,9.629504801694399E-4
2724,9.72880576264547E-4
2725,9.828948423157456E-4
2726,9.929945289249768E-4
2727,0.001003180911458701
2728,0.0010134552904683977
2729,0.0010238189924481008
2730,0.0010342733704415531
2731,0.0010448198046434014
2732,0.0010554597031290774
2733,0.00106619450256605
2734,0.0010770256688786542
2735,0.0010879546980277438
2736,0.0010989831168116784
2737,0.0011101124835631467
2738,0.0011213443890622182
2739,0.0011326804572542803
2740,0.0011441223463241274
2741,0.0011556717493268285
2742,0.0011673303952995818
2743,0.0011791000501882392
2744,0.0011909825177382639
2745,0.0012029796405646426
2746,0.0012150933013016709
2747,0.0012273254234894005
2748,0.001239677972815318
2749,0.0012521529582467006
2750,0.001264752433315251
2751,0.0012774784970457063
2752,0.00129033329567002
2753,0.001303319023573466
2754,0.0013164379248723664
2755,0.001329692294688701
2756,0.0013430844807765887
2757,0.0013566168847873122
2758,0.0013702919641071468
2759,0.0013841122331944896
2760,0.0013980802655552877
2761,0.0014121986951907367
2762,0.0014264702185081332
2763,0.001440897596230937
2764,0.001455483655276884
2765,0.0014702312907350886
2766,0.0014851434678739678
2767,0.0015002232244037627
2768,0.0015154736727225517
2769,0.0015308980020133527
2770,0.001546499480891041
2771,0.0015622814595996693
2772,0.0015782473728370586
2773,0.0015944007423948187
2774,0.001610745179663161
2775,0.001627284388952605
2776,0.0016440221700084392
2777,0.0016609624215059395
2778,0.0016781091440486375
2779,0.0016954664437387815
2780,0.0017130385353050833
2781,0.001730829746197345
2782,0.0017488445199259001
2783,0.001767087420406282
2784,0.0017855631356817514
2785,0.0018042764823480513
2786,0.0018232324100844197
2787,0.0018424360060158465
2788,0.0018618924999207174
2789,0.0018816072688082439
2790,0.0019015858424363866
2791,0.0019218339086384257
2792,0.001942357319243384
2793,0.001963162095561315
2794,0.0019842544351388646
2795,0.0020056407178351463
2796,0.002027327512709883
2797,0.002049321585127697
2798,0.002071629904054571
2799,0.002094259649984855
2800,0.002117218222690762
2801,0.0021405132499700817
2802,0.0021641525963550664
2803,0.0021881443723088334
2804,0.0022124969441878308
2805,0.0022372189440267518
2806,0.0022623192804769755
2807,0.00228780714984252
2808,0.002313692047710381
2809,0.0023399837815380026
2810,0.002366692483225212
2811,0.002393828622845819
2812,0.002421403022665681
2813,0.0024494268724067243
2814,0.0024779117447141226
2815,0.00250686961170014
2816,0.002536312862458816
2817,0.002566254321332241
2818,0.002596707267230099
2819,0.0026276854535868988
2820,0.0026592031305252848
2821,0.002691275066670625
2822,0.002723916573537054
2823,0.00275714353034926
2824,0.0027909724107051137
2825,0.002825420310803015
2826,0.002860504979076945
2827,0.0028962448471714156
2828,0.0029326590639955135
2829,0.0029697675299682346
2830,0.0030075909354057907
2831,0.003046150798776935
2832,0.0030854695096618665
2833,0.003125570372924352
2834,0.0031664776555050097
2835,0.0032082166372993095
2836,0.0032508136645350663
2837,0.0032942962056357805
2838,0.003338692913071126
2839,0.003384033686575001
2840,0.0034303497425982347
2841,0.003477673687096821
2842,0.0035260395940382495
2843,0.0035754830888394184
2844,0.003626041437720437
2845,0.0036777536431179796
2846,0.0037306605463369277
2847,0.003784804936941659
2848,0.0038402316703025157
2849,0.003896987793926228
2850,0.003955122683161084
2851,0.004014688186594548
2852,0.004075738783316163
2853,0.0041383317517480955
2854,0.004202527351128715
2855,0.004268389019343642
2856,0.004335983584437888
2857,0.004405381493589604
2858,0.004476657063277612
2859,0.004549888746184785
2860,0.004625159425752985
2861,0.004702556731224958
2862,0.004782173382968852
2863,0.0048641075687095876
2864,0.004948463350813996
2865,0.005035351113477113
2866,0.005124888050061704
2867,0.005217198695572853
2868,0.0053124155124655405
2869,0.0054106795298251445
2870,0.005512141047564543
2871,0.005616960412282021
2872,0.005725308869607615
2873,0.005837369506964402
2874,0.005953338294704051
2875,0.006073425240269862
2876,0.006197855666884879
2877,0.0063268716367611815
2878,0.006460733534956693
2879,0.006599721834238656
2880,0.006744139074346808
2881,0.006894312071716378
2882,0.007050594407650756
2883,0.007213369223071583
2884,0.0073830523746877185
2885,0.007560096003618734
2886,0.007744992579493043
2887,0.007938279500700397
2888,0.008140544336492564
2889,0.008352430823253024
2890,0.008574645740037995
2891,0.008807966816577834
2892,0.00905325187083687
2893,0.009311449387001243
2894,0.009583610819175649
2895,0.009870904956910264
2896,0.010174634757698841
2897,0.010496257177060533
2898,0.010837406598467148
2899,0.011199922703834598
2900,0.011585883746565455
2901,0.01199764652279195
2902,0.012437894651657545
2903,0.01290969726618435
2904,0.013416580813013808
2905,0.01396261753031121
2906,0.014552535281829497
2907,0.015191855046433264
2908,0.01588706448948608
2909,0.016645839243756757
2910,0.01747732784888218
2911,0.01839252287717969
2912,0.019404750183783796
2913,0.020530322697031644
2914,0.021789427058629428
2915,0.02320734601654819
2916,0.02481617491334717
2917,0.026657282015513557
2918,0.028784918151584397
2919,0.03127165480782127
2920,0.03421683092451647
2921,0.03776014767867827
2922,0.042104485622282
2923,0.04755617326124155
2924,0.05460055467510606
2925,0.06405513194384983
2926,0.07741236828952129
2927,0.09771746088758784
2928,0.13229747631399857
2929,0.2043669910479563
2930,0.44706637912537195
2931,2.4365081396619352
2932,0.3280184188771873
2933,0.1761234184461519
2934,0.12050823745984014
2935,0.09166117368027298
2936,0.07400507095431581
2937,0.06208559263304776
2938,0.053497534562258864
2939,0.04701539891045963
2940,0.04194911658205174
2941,0.03788042596015205
2942,0.03454104362545882
2943,0.03175097166229532
2944,0.029384942472219285
2945,0.027353086615084485
2946,0.025589254332227352
2947,0.02404367434349119
2948,0.022678180282619843
2949,0.021463014664284748
2950,0.020374633953308702
2951,0.019394167049508356
2952,0.01850631096933486
2953,0.017698525586097188
2954,0.01696043704554672
2955,0.01628338935017126
2956,0.01566010292006856
2957,0.015084411456135224
2958,0.014551056965463266
2959,0.014055528451607815
2960,0.013593933814133515
2961,0.013162897224752076
2962,0.012759476274949812
2963,0.012381094581419451
2964,0.012025486588341034
2965,0.011690652062081468
2966,0.011374818359218844
2967,0.011076408947480899
2968,0.010794017022530952
2969,0.010526383258502029
2970,0.010272376980762403
2971,0.010030980143468506
2972,0.009801273648065597
2973,0.009582425606748397
2974,0.00937368123745315
2975,0.009174354133984187
2976,0.008983818693567482
2977,0.00880150352999719
2978,0.00862688572715407
2979,0.008459485803095095
2980,0.00829886329362145
2981,0.00814461286280793
2982,0.007996360869304343
2983,0.007853762327424484
2984,0.007716498212032347
2985,0.00758427306154584
2986,0.007456812841523767
2987,0.007333863038464943
2988,0.007215186948912269
2989,0.007100564151595608
2990,0.006989789129150691
2991,0.0068826700300899
2992,0.006779027550847091
2993,0.006678693927424625
2994,0.006581512020880561
2995,0.006487334489280614
2996,0.006396023036850336
2997,0.006307447729116082
2998,0.006221486371039076
2999,0.006138023939123478
3000,0.006056952062406901
3001,0.005978168549582784
3002,0.005901576952974795
3003,0.005827086171951764
3004,0.005754610087116625
3005,0.005684067224362573
3006,0.005615380445459209
3007,0.005548476663980388
3008,0.005483286582183765
3009,0.0054197444494106335
3010,0.005357787837085896
3011,0.005297357432305869
3012,0.005238396845058516
3013,0.0051808524312672325
3014,0.005124673126864522
3015,0.005069810294914493
3016,0.005016217583044698
3017,0.004963850791081603
3018,0.004912667746802341
3019,0.004862628192022886
3020,0.004813693674389132
3021,0.004765827447525001
3022,0.004718994377602343
3023,0.004673160855627632
3024,0.004628294715665391
3025,0.0045843651581175555
3026,0.004541342678194806
3027,0.004499198998506116
3028,0.004457907005412699
3029,0.004417440690550452
3030,0.004377775094495022
3031,0.004338886254570573
3032,0.004300751155762473
3033,0.004263347683971331
3034,0.00422665458261546
3035,0.004190651411534035
3036,0.004155318507714419
3037,0.004120636949359018
3038,0.004086588520647357
3039,0.0040531556796177155
3040,0.004020321526932416
3041,0.0039880697768583055
3042,0.003956384729866233
3043,0.003925251245889284
3044,0.0038946547204089864
3045,0.0038645810604053987
3046,0.0038350166622999975
3047,0.0038059483909952986
3048,0.003777363559800036
3049,0.003749249911459991
3050,0.003721595600113355
3051,0.003694389174323881
3052,0.0036676195604301506
3053,0.0036412760475545273
3054,0.0036153482725765343
3055,0.0035898262061911357
3056,0.0035647001396253027
3057,0.003539960671813359
3058,0.0035155986974112945
3059,0.0034916053953360847
3060,0.003467972217460586
3061,0.0034446908785174288
3062,0.0034217533456985605
3063,0.0033991518293317187
3064,0.00337687877383177
3065,0.0033549268486523943
3066,0.0033332889403019468
3067,0.0033119581441715946
3068,0.0032909277569614366
3069,0.003270191269446651
3070,0.0032497423594453627
3071,0.0032295748850996705
3072,0.003209682878740406
3073,0.003190060540397159
3074,0.0031707022322083507
3075,0.003151602472627085
3076,0.003132755931219818
3077,0.0031141574233695016
3078,0.0030958019053393105
3079,0.0030776844694810237
3080,0.003059800339774492
3081,0.0030421448674405817
3082,0.003024713526528214
3083,0.003007501910136537
3084,0.002990505726475262
3085,0.002973720794973382
3086,0.0029571430427978796
3087,0.0029407685015134027
3088,0.002924593303538905
3089,0.0029086136792019403
3090,0.0028928259533688157
3091,0.0028772265428077958
3092,0.0028618119531333627
3093,0.0028465787761180828
3094,0.0028315236870401573
3095,0.002816643442197976
3096,0.002801934876446766
3097,0.0027873949006785915
3098,0.0027730204998425026
3099,0.0027588087304240426
3100,0.0027447567185655275
3101,0.0027308616579222325
3102,0.0027171208076387497
3103,0.0027035314906817738
3104,0.0026900910916208883
3105,0.0026767970551687306
3106,0.0026636468844090373
3107,0.0026506381389398413
3108,0.002637768433576266
3109,0.002625035436588086
3110,0.002612436868322363
3111,0.0025999704996295366
3112,0.002587634150629235
3113,0.002575425689244463
3114,0.0025633430299243434
3115,0.0025513841324026933
3116,0.002539547000484295
3117,0.0025278296808025832
3118,0.0025162302616876585
3119,0.002504746872140751
3120,0.002493377680677591
3121,0.0024821208943231793
3122,0.0024709747575077097
3123,0.0024599375513308943
3124,0.002449007592329228
3125,0.0024381832317360904
3126,0.002427462854592899
3127,0.002416844878797062
3128,0.002406327754324807
3129,0.0023959099624208985
3130,0.002385590014820147
3131,0.002375366452947364
3132,0.0023652378472358232
3133,0.0023552027963411916
3134,0.0023452599265220363
3135,0.0023354078908763096
3136,0.0023256453688127164
3137,0.002315971065282327
3138,0.0023063837102043562
3139,0.002296882057939202
3140,0.0022874648865821947
3141,0.002278130997501084
3142,0.0022688792147376297
3143,0.0022597083844632724
3144,0.0022506173744886557
3145,0.0022416050737336917
3146,0.002232670391794758
3147,0.0022238122583665807
3148,0.002215029622858985
3149,0.002206321453901472
3150,0.002197686738964878
3151,0.0021891244838690774
3152,0.0021806337123639313
3153,0.0021722134658098404
3154,0.00216386280265824
3155,0.0021555807982132306
3156,0.002147366544105018
3157,0.0021392191480738556
3158,0.0021311377334974663
3159,0.0021231214391150173
3160,0.002115169418688844
3161,0.0021072808406406365
3162,0.00209945488776104
3163,0.002091690756907707
3164,0.0020839876586674273
3165,0.002076344817102792
3166,0.002068761469414659
3167,0.0020612368657655657
3168,0.0020537702688552574
3169,0.002046360953768584
3170,0.0020390082076738865
3171,0.002031711329597461
3172,0.00202446963009422
3173,0.00201728243112587
3174,0.0020101490657088955
3175,0.0020030688777812086
3176,0.001996041221856782
3177,0.0019890654628922323
3178,0.0019821409760180926
3179,0.0019752671463623282
3180,0.001968443368716601
3181,0.0019616690474437786
3182,0.0019549435960751443
3183,0.0019482664372123327
3184,0.001941637002142924
3185,0.0019350547304971112
3186,0.0019285190698599705
3187,0.0019220294752184662
3188,0.0019155854080769867
3189,0.0019091863352901789
3190,0.0019028317268458942
3191,0.001896521052298422
3192,0.0018902537749122747
3193,0.0018840293506109183
3194,0.0018778473619278737
3195,0.0018717124163904555
3196,0.0018657424753470038
3197,0.0018595697858089018
3198,0.0018535470693118376
3199,0.0018475691383289183
3200,0.001841632082028319
